,C45_Discharge_Pressure (0824108E-525C-4B22-8430-EB4EBB0A2B9E),C45_Discharge_Temperature (80147415-93F2-4D29-B642-A653D8F5EBD1),C23_Speed (CB8678CF-EDA9-4505-830C-D2D32FF28790),C45_Flow (AD38C3BD-3D0D-408F-B73A-5A83C6588EF8),C23_Suction_pressure (EC304387-9C4D-4B73-8AED-1D2E5EB69415),C23_Suction_temperature (2D84AD0C-0CAF-4B07-894F-A54BB4125745),C23_Flow (100DD46E-316B-4BF1-A635-94465A887778),C23_Discharge_Pressure (AA3200B9-D90E-4D67-98F5-2A0762EAC0BE),C45_Suction_pressure (3070B765-83D3-48A1-ACDE-8DC7B3A21874),C45_Speed (265C6391-4097-4FBF-9C99-363308FD433E),C45_Suction_temperature (8977F5CF-E090-4BF6-A997-FD2164B6FCE6),C23_Discharge_Temperature (5BABADFD-318C-426C-B495-254EE3FC1958)
2018-06-07 03:00:00-04:00,12.17599959,125.2542721,10000.57022,211.5447345,2.928837835,33.51439904,211.0954931,11.69534856,2.601320308,10005.99394,34.01451832,125.3025258
2018-06-07 04:00:00-04:00,12.210578,125.316757,10001.5264,211.6434428,2.928904742,33.36138109,210.8203319,11.74328579,2.608931235,10001.02393,33.69870795,125.1675755
2018-06-07 05:00:00-04:00,12.24515643,125.3792419,10002.11273,211.742151,2.894860599,33.48284636,210.5451707,11.64526223,2.61654216,10000.23567,33.38289757,125.2048045
2018-06-07 06:00:00-04:00,12.27973485,125.4417267,10001.15285,211.8408592,2.860816455,33.60431164,210.2700094,11.54723868,2.618811823,10000.22907,33.06708719,125.2420336
2018-06-07 07:00:00-04:00,12.31431327,125.5042116,10001.01689,211.9395674,2.826772312,33.72577692,209.3688807,11.44921511,2.621081487,10009.28719,32.75127682,125.2792627
2018-06-07 08:00:00-04:00,12.34889169,125.5666965,10005.22853,212.0382756,2.792728168,33.84724219,208.467752,11.35119155,2.623351151,10001.09477,32.81895747,125.3164918
2018-06-07 09:00:00-04:00,12.34488513,125.4677092,10009.00638,212.1369838,2.758684024,33.96870747,207.5666233,11.25316799,2.625620814,10006.12681,32.88663812,125.3537208
2018-06-07 10:00:00-04:00,12.34180535,125.368722,10001.71379,212.6931454,2.724639881,34.09017275,206.6654945,11.15514444,2.627890478,10004.83802,32.95431878,125.3909499
2018-06-07 11:00:00-04:00,12.3387256,125.2697348,10005.001,213.2493071,2.744752439,34.15022241,205.7643658,11.2300546,2.630160142,10000.25074,33.02199943,125.3975681
2018-06-07 12:00:00-04:00,12.33564583,125.1707475,10007.74211,213.8054687,2.764864996,34.21027208,204.8632371,11.30496478,2.650437542,10008.88663,33.08968009,125.4041864
2018-06-07 13:00:00-04:00,12.33256607,125.0717603,10007.46104,214.3616303,2.784977554,34.27032175,203.8631392,11.37987496,2.670714942,10008.83034,33.15736074,125.4108046
2018-06-07 14:00:00-04:00,12.3294863,124.9727731,10002.84547,214.9177919,2.805090111,34.33037142,202.8630413,11.45478513,2.690992342,10009.01266,33.37691935,125.4174228
2018-06-07 15:00:00-04:00,12.33898595,124.9467832,10002.61366,215.4739535,2.825202669,34.39042109,201.8629433,11.5296953,2.711269743,10002.55623,33.59647795,125.424041
2018-06-07 16:00:00-04:00,12.34532338,124.9207934,10001.04014,215.5668652,2.845315227,34.45047076,200.8628454,11.60460547,2.731547143,10006.77659,33.81603656,125.4306592
2018-06-07 17:00:00-04:00,12.3548206,124.8948035,10002.66887,215.6597769,2.826794004,34.3113949,199.8627475,11.57227058,2.751824543,10003.49877,34.03559516,125.4529661
2018-06-07 18:00:00-04:00,12.36431783,124.8688137,10007.15165,215.7526886,2.808479465,34.17231904,198.8626496,11.53905338,2.784180087,10009.09281,34.25515377,125.475273
2018-06-07 19:00:00-04:00,12.37381505,124.8428238,10002.95751,215.8456003,2.789956878,34.03324318,197.8414023,11.50672095,2.816535631,10008.79622,34.47471238,125.4975799
2018-06-07 20:00:00-04:00,12.38331226,124.816834,10001.44525,215.938512,2.771434293,33.89416732,196.8201549,11.47438853,2.848891175,10000.36774,34.33602014,125.5198868
2018-06-07 21:00:00-04:00,12.40912165,124.9365071,10009.05595,216.0314237,2.752911707,33.75509145,195.7989076,11.44205611,2.881246718,10009.63531,34.19732791,125.5421937
2018-06-07 22:00:00-04:00,12.43493105,125.0561803,10009.34799,215.8098867,2.73438912,33.61601559,194.7776603,11.40972367,2.913602262,10008.80687,34.05863567,125.5645006
2018-06-07 23:00:00-04:00,12.46074044,125.1758534,10001.42859,215.5883496,2.705200625,33.63681829,193.7564129,11.29705814,2.945957806,10009.03289,33.91994344,125.5023529
2018-06-08 00:00:00-04:00,12.48654982,125.2955266,10008.75685,215.3668126,2.676012131,33.65762099,192.7351656,11.18439261,2.901790898,10007.63216,33.7812512,125.4402053
2018-06-08 01:00:00-04:00,12.51235921,125.4151997,10007.11439,215.1452755,2.646823636,33.67842368,192.5040657,11.06870201,2.857403242,10008.6469,33.64255897,125.3780577
2018-06-08 02:00:00-04:00,12.53816861,125.5348729,10003.92219,214.9237385,2.617635141,33.69922638,192.2729658,10.95606726,2.813015587,10006.56398,32.03459172,125.3159101
2018-06-08 03:00:00-04:00,12.50877682,125.2542299,10000.67411,214.7022014,2.588446645,33.72002908,192.041866,10.8434325,2.768627931,10003.90025,30.42662447,125.2537624
2018-06-08 04:00:00-04:00,12.47938502,124.9735869,10003.33193,213.9211559,2.55925815,33.74083177,191.8107661,10.73079775,2.724240275,10007.32979,28.81865721,125.1916148
2018-06-08 05:00:00-04:00,12.44999323,124.6929439,10008.47613,213.1401103,2.601206342,33.6503667,191.5796663,10.82143387,2.679852619,10001.2379,27.21068996,125.1395072
2018-06-08 06:00:00-04:00,12.42060144,124.4123009,10004.44333,212.3590648,2.643154534,33.55990163,191.3485664,10.91206999,2.678297263,10000.06941,25.60272271,125.0873996
2018-06-08 07:00:00-04:00,12.39120964,124.1316579,10006.7483,211.5780192,2.685102726,33.46943656,191.7478403,11.00270611,2.676741907,10008.93325,23.99475546,125.0352919
2018-06-08 08:00:00-04:00,12.36181785,123.8510149,10002.54597,210.7969737,2.727050918,33.37897148,192.1471141,11.09334222,2.675186552,10001.47398,24.50681037,124.9831843
2018-06-08 09:00:00-04:00,12.36297654,124.1324231,10006.04581,210.0159282,2.768999109,33.28850641,192.546388,11.18397834,2.673631196,10002.36766,25.01886528,124.9310767
2018-06-08 10:00:00-04:00,12.36506304,124.4138313,10008.55688,209.9120315,2.810947301,33.19804134,192.9456618,11.27461445,2.672075841,10008.68631,25.5309202,124.8789691
2018-06-08 11:00:00-04:00,12.36714956,124.6952395,10003.19312,209.8081347,2.805131538,33.48768632,193.3449357,11.23314747,2.670520485,10003.92079,26.04297511,125.11257
2018-06-08 12:00:00-04:00,12.36923608,124.9766477,10008.99205,209.704238,2.799315776,33.77733131,193.7442096,11.19168049,2.675789687,10005.5365,26.55503002,125.3461709
2018-06-08 13:00:00-04:00,12.3713226,125.258056,10005.4857,209.6003413,2.793500014,34.06697629,194.1672117,11.15021351,2.681058888,10003.59609,27.06708494,125.5797718
2018-06-08 14:00:00-04:00,12.3734091,125.5394642,10006.83962,209.4964446,2.787684252,34.35662127,194.5902139,11.10874653,2.686328091,10004.21135,27.56495232,125.8133727
2018-06-08 15:00:00-04:00,12.40654594,125.2296716,10003.87163,209.3925479,2.78186849,34.64626626,195.013216,11.06727954,2.691597292,10007.9379,28.06281971,126.0469736
2018-06-08 16:00:00-04:00,12.43649639,124.9198791,10005.84647,209.8414404,2.776052728,34.93591124,195.4362182,11.02581256,2.696866494,10006.50952,28.5606871,126.2805745
2018-06-08 17:00:00-04:00,12.46962474,124.6100865,10004.98395,210.2903329,2.770572521,34.82744896,195.8592203,11.06223673,2.702135695,10001.38378,29.05855448,126.234671
2018-06-08 18:00:00-04:00,12.50275309,124.3002939,10008.5928,210.7392253,2.765295807,34.71898669,196.2822225,11.09781228,2.717077647,10007.50802,29.55642187,126.1887674
2018-06-08 19:00:00-04:00,12.53588144,123.9905014,10002.38931,211.1881178,2.759815197,34.61052441,196.5901576,11.13423368,2.732019599,10002.193,30.05428925,126.1428639
2018-06-08 20:00:00-04:00,12.56900978,123.6807088,10001.90159,211.6370103,2.754334588,34.50206214,196.8980927,11.17065506,2.746961551,10006.87999,30.32131324,126.0969603
2018-06-08 21:00:00-04:00,12.6119155,123.7163089,10003.34637,212.0859027,2.748853978,34.39359986,197.2060278,11.20707646,2.761903502,10002.29556,30.58833722,126.0510568
2018-06-08 22:00:00-04:00,12.65482121,123.7519091,10003.43988,212.9567603,2.743373369,34.28513759,197.5139629,11.24349785,2.776845453,10006.72778,30.85536121,126.0051533
2018-06-08 23:00:00-04:00,12.69772692,123.7875092,10002.58177,213.8276179,2.754782727,34.24390776,197.821898,11.24927029,2.791787405,10006.87435,31.12238519,125.8668604
2018-06-09 00:00:00-04:00,12.74063264,123.8231093,10008.47049,214.6984755,2.766192085,34.20267793,198.1298331,11.25504273,2.783620596,10005.32345,31.38940917,125.7285676
2018-06-09 01:00:00-04:00,12.78353835,123.8587094,10008.27072,215.5693331,2.777601443,34.16144811,198.6926725,11.25773758,2.775244607,10005.33984,31.65643316,125.5902747
2018-06-09 02:00:00-04:00,12.82644405,123.8943095,10001.45895,216.4401907,2.7890108,34.12021828,199.2555118,11.26350844,2.766868619,10003.72445,31.95326066,125.4519819
2018-06-09 03:00:00-04:00,12.68535345,124.2208209,10006.14262,217.3110482,2.800420158,34.07898845,199.8183512,11.2692793,2.758492629,10005.28705,32.25008816,125.313689
2018-06-09 04:00:00-04:00,12.54426286,124.5473323,10002.91945,217.0502374,2.811829516,34.03775863,200.3811906,11.27505015,2.750116641,10001.34181,32.54691566,125.1753961
2018-06-09 05:00:00-04:00,12.40317227,124.8738437,10003.78359,216.7894266,2.803646979,34.19922806,200.9440299,11.25021829,2.741740651,10001.33474,32.84374316,125.3243948
2018-06-09 06:00:00-04:00,12.26208167,125.2003551,10002.15617,216.5286158,2.795464442,34.36069749,201.5068693,11.22538643,2.736299552,10004.25791,33.14057066,125.4733935
2018-06-09 07:00:00-04:00,12.12099107,125.5268665,10001.67382,216.267805,2.787281904,34.52216692,201.7440757,11.20055456,2.730858453,10004.54714,33.43739816,125.6223922
2018-06-09 08:00:00-04:00,11.97990047,125.8533779,10006.26409,216.0069942,2.779099367,34.68363636,201.9812822,11.1757227,2.725417353,10009.09793,33.36300014,125.7713908
2018-06-09 09:00:00-04:00,11.96627366,125.6169332,10009.79929,215.7461834,2.77091683,34.84510579,202.2184886,11.15089083,2.719976253,10009.76209,33.28860212,125.9203895
2018-06-09 10:00:00-04:00,11.95354608,125.3804884,10000.26633,214.8862453,2.762734293,35.00657522,202.4556951,11.12605896,2.714535153,10009.75175,33.2142041,126.0693882
2018-06-09 11:00:00-04:00,11.94081849,125.1440436,10009.88958,214.0263072,2.774425833,34.77158196,202.6929015,11.18593203,2.709094054,10001.15851,33.13980608,125.9211263
2018-06-09 12:00:00-04:00,11.92809091,124.9075989,10003.78421,213.166369,2.786117373,34.53658871,202.930108,11.24580508,2.709311482,10007.3586,33.06540806,125.7728645
2018-06-09 13:00:00-04:00,11.91536333,124.6711541,10004.23623,212.3064309,2.797808912,34.30159545,202.7747899,11.30567815,2.709528911,10008.71099,32.99101003,125.6246027
2018-06-09 14:00:00-04:00,11.90263575,124.4347094,10009.0533,211.4464928,2.809500452,34.06660219,202.6194718,11.36555121,2.709746339,10005.25685,33.0051242,125.4763408
2018-06-09 15:00:00-04:00,11.93818402,122.7958427,10001.92483,210.5865546,2.821191992,33.83160893,202.4641537,11.42542428,2.709963768,10003.66602,33.01923837,125.328079
2018-06-09 16:00:00-04:00,11.97066448,121.1569761,10000.59222,210.341499,2.832883532,33.59661568,202.3088356,11.48529733,2.710181196,10005.31111,33.03335254,125.1798172
2018-06-09 17:00:00-04:00,12.00620364,119.5181095,10004.40671,210.0964433,2.82096894,33.61688489,202.1535175,11.44687065,2.710398624,10008.74449,33.0474667,125.2142718
2018-06-09 18:00:00-04:00,12.0417428,117.8792429,10005.69964,209.8513876,2.809261059,33.63715411,201.9981994,11.40757156,2.706722404,10001.30906,33.06158087,125.2487264
2018-06-09 19:00:00-04:00,12.07728198,116.2403763,10007.34298,209.6063319,2.79734559,33.65742333,202.0550359,11.36914781,2.703046185,10008.80377,33.07569504,125.283181
2018-06-09 20:00:00-04:00,12.11282114,114.6015096,10004.48114,209.3612763,2.785430122,33.67769254,202.1118724,11.33072405,2.699369965,10000.54314,33.20791658,125.3176356
2018-06-09 21:00:00-04:00,12.16463154,115.3117251,10009.66481,209.1162206,2.773514653,33.69796176,202.1687089,11.29230029,2.695693744,10005.92528,33.34013812,125.3520902
2018-06-09 22:00:00-04:00,12.21644194,116.0219405,10000.98549,209.426386,2.761599185,33.71823098,202.2255454,11.25387654,2.692017524,10002.18796,33.47235966,125.3865449
2018-06-09 23:00:00-04:00,12.26825235,116.7321559,10006.63977,209.7365514,2.761356534,33.82696728,202.2823819,11.23649838,2.688341304,10004.04538,33.6045812,125.5642936
2018-06-10 00:00:00-04:00,12.32006274,117.4423713,10003.75095,210.0467169,2.761113882,33.93570357,202.3392184,11.21912023,2.699574453,10006.47375,33.73680274,125.7420424
2018-06-10 01:00:00-04:00,12.37187314,118.1525867,10005.13532,210.3568823,2.760871232,34.04443987,202.6578706,11.19867981,2.710606189,10002.1057,33.86902428,125.9197911
2018-06-10 02:00:00-04:00,12.42368354,118.8628022,10007.01717,210.6670478,2.76062858,34.15317617,202.9765228,11.18130641,2.721637925,10009.09576,33.76062958,126.0975399
2018-06-10 03:00:00-04:00,12.46008276,119.3995997,10008.58462,210.9772132,2.760385928,34.26191247,203.295175,11.163933,2.732669661,10000.75123,33.65223487,126.2752887
2018-06-10 04:00:00-04:00,12.49648199,119.9363973,10000.14381,210.7500362,2.760143278,34.37064877,203.6138272,11.1465596,2.743701397,10003.13548,33.54384017,126.4530374
2018-06-10 05:00:00-04:00,12.53288121,120.4731948,10007.0749,210.5228593,2.773076989,34.36671982,203.9324795,11.21373446,2.754733133,10006.64186,33.43544546,126.3911999
2018-06-10 06:00:00-04:00,12.56928043,121.0099924,10003.98202,210.2956824,2.7860107,34.36279086,204.2511317,11.28090935,2.746219078,10006.8893,33.32705076,126.3293623
2018-06-10 07:00:00-04:00,12.60567965,121.5467899,10005.68096,210.0685054,2.798944411,34.3588619,204.4309713,11.34808422,2.737705022,10003.9221,33.21865605,126.2675247
2018-06-10 08:00:00-04:00,12.64207886,122.0835875,10009.92877,209.8413285,2.811878122,34.35493295,204.6108109,11.41525911,2.729190967,10004.18117,33.27483789,126.2056871
2018-06-10 09:00:00-04:00,12.55431717,122.2635478,10008.03241,209.6141516,2.824811832,34.35100399,204.7906505,11.48243397,2.720676911,10005.46565,33.33101973,126.1438495
2018-06-10 10:00:00-04:00,12.46750448,122.4435082,10005.6854,208.8103763,2.837745543,34.34707503,204.9704901,11.54960886,2.712162855,10005.5694,33.38720156,126.0820119
2018-06-10 11:00:00-04:00,12.3806918,122.6234685,10009.71176,208.0066011,2.831995502,34.35755599,205.1503298,11.5307803,2.7036488,10005.06146,33.4433834,126.0975311
2018-06-10 12:00:00-04:00,12.2938791,122.8034288,10001.66036,207.2028258,2.826245461,34.36803695,205.3301694,11.51195174,2.708014546,10003.93377,33.49956524,126.1130502
2018-06-10 13:00:00-04:00,12.20706641,122.9833891,10002.17407,206.3990506,2.82049542,34.37851791,205.1502453,11.49312319,2.712380292,10003.13522,33.55574708,126.1285694
2018-06-10 14:00:00-04:00,12.12025373,123.1633495,10007.57295,205.5952753,2.81474538,34.38899887,204.9703212,11.47429463,2.716746037,10006.39929,33.43615504,126.1440885
2018-06-10 15:00:00-04:00,12.13012991,123.4063705,10009.29724,204.7915001,2.808995339,34.39947983,204.7903971,11.45546609,2.721111783,10002.14288,33.31656301,126.1596077
2018-06-10 16:00:00-04:00,12.13689485,123.6493915,10002.80628,204.2539274,2.803245298,34.40996078,204.610473,11.43663753,2.725477529,10003.72108,33.19697098,126.1751268
2018-06-10 17:00:00-04:00,12.1467685,123.8924125,10001.4198,203.7163547,2.797716697,34.23495254,204.4305489,11.39495628,2.729843274,10003.24361,33.07737895,126.0894364
2018-06-10 18:00:00-04:00,12.15664213,124.1354336,10002.72344,203.1787821,2.79239355,34.05994429,204.2506248,11.35240681,2.726067552,10002.32913,32.95778692,126.0037461
2018-06-10 19:00:00-04:00,12.16651578,124.3784546,10005.05291,202.6412094,2.786864543,33.88493605,203.8528604,11.31072874,2.72229183,10005.89307,32.83819489,125.9180557
2018-06-10 20:00:00-04:00,12.17638942,124.6214756,10003.25968,202.1036367,2.781335535,33.7099278,203.4550959,11.26905068,2.718516108,10007.86832,33.012947,125.8323653
2018-06-10 21:00:00-04:00,12.21768711,124.5631834,10003.69835,201.566064,2.775806528,33.53491955,203.0573314,11.22737263,2.714740386,10001.08373,33.18769911,125.7466749
2018-06-10 22:00:00-04:00,12.25898483,124.5048913,10004.7601,201.7839898,2.770277521,33.35991131,202.659567,11.18569458,2.710964663,10003.42772,33.36245122,125.6609846
2018-06-10 23:00:00-04:00,12.30028253,124.4465991,10001.49238,202.0019155,2.772911811,33.51506839,202.2618025,11.17509102,2.707188941,10003.49737,33.53720333,125.7468628
2018-06-11 00:00:00-04:00,12.34158023,124.3883069,10006.37682,202.2198412,2.7755461,33.67022546,201.864038,11.16448746,2.694640599,10007.08693,33.71195545,125.832741
2018-06-11 01:00:00-04:00,12.38287792,124.3300148,10006.47215,202.437767,2.77818039,33.82538254,201.5357793,11.1508339,2.681889445,10008.66388,33.88670756,125.9186192
2018-06-11 02:00:00-04:00,12.42417564,124.2717226,10002.388,202.6556927,2.78081468,33.98053962,201.2075205,11.14023325,2.669138291,10003.67221,33.87517815,126.0044973
2018-06-11 03:00:00-04:00,12.45212949,124.089329,10000.92992,202.8736185,2.78344897,34.1356967,200.8792618,11.12963258,2.656387137,10005.51408,33.86364874,126.0903755
2018-06-11 04:00:00-04:00,12.48008336,123.9069354,10007.9231,203.9810063,2.78608326,34.29085378,200.5510031,11.11903193,2.643635983,10007.12401,33.85211933,126.1762537
2018-06-11 05:00:00-04:00,12.50803723,123.7245419,10008.92848,205.0883942,2.791191851,34.29418673,200.2227443,11.1430092,2.630884829,10005.23995,33.84058992,126.185113
2018-06-11 06:00:00-04:00,12.53599108,123.5421483,10005.79943,206.1957821,2.796300443,34.29751967,199.8944856,11.16698646,2.637096812,10006.97057,33.8290605,126.1939722
2018-06-11 07:00:00-04:00,12.56394496,123.3597547,10008.48706,207.3031699,2.801409034,34.30085261,199.9517039,11.19096374,2.643308797,10002.20915,33.81753109,126.2028314
2018-06-11 08:00:00-04:00,12.59189881,123.1773611,10005.57504,208.4105578,2.806517626,34.30418555,200.0089222,11.214941,2.64952078,10001.65974,33.76470681,126.2116906
2018-06-11 09:00:00-04:00,12.56291105,123.4367397,10002.27879,209.5179457,2.811626217,34.3075185,200.0661405,11.23891827,2.655732764,10001.73009,33.71188253,126.2205498
2018-06-11 10:00:00-04:00,12.53486862,123.6961183,10000.20807,210.4666017,2.816734809,34.31085144,200.1233588,11.26289555,2.661944747,10009.82339,33.65905825,126.229409
2018-06-11 11:00:00-04:00,12.50682617,123.9554969,10004.4115,211.4152578,2.851280309,34.18019874,200.1805771,11.34172966,2.668156731,10004.28724,33.60623397,126.0796099
2018-06-11 12:00:00-04:00,12.47878373,124.2148755,10009.28141,212.3639139,2.885825809,34.04954604,200.2377954,11.42056378,2.672356301,10000.00747,33.55340969,125.9298108
2018-06-11 13:00:00-04:00,12.45074129,124.4742541,10007.39246,213.3125699,2.92037131,33.91889334,200.296842,11.4993979,2.67655587,10001.79141,33.50058541,125.7800118
2018-06-11 14:00:00-04:00,12.42269884,124.7336327,10001.93138,214.261226,2.95491681,33.78824064,200.3558886,11.57823202,2.680755441,10001.01203,33.49034888,125.6302127
2018-06-11 15:00:00-04:00,12.40520343,124.6818633,10008.92908,215.209882,2.98946231,33.65758793,200.4149352,11.65706614,2.68495501,10000.89571,33.48011236,125.4804136
2018-06-11 16:00:00-04:00,12.38453248,124.6300938,10004.04196,215.4110331,3.024007811,33.52693523,200.4739819,11.73590025,2.689154581,10001.59241,33.46987583,125.3306145
2018-06-11 17:00:00-04:00,12.36704154,124.5783244,10002.93532,215.6121842,2.993524783,33.44125303,200.5330285,11.65288106,2.693354151,10009.4008,33.45963931,125.2884861
2018-06-11 18:00:00-04:00,12.3495506,124.5265549,10007.80387,215.8133352,2.963259765,33.35557082,200.5920751,11.56897699,2.707134484,10001.28189,33.44940278,125.2463576
2018-06-11 19:00:00-04:00,12.33205966,124.4747854,10000.24974,216.0144863,2.932774495,33.26988861,200.4036391,11.48596415,2.720914816,10001.09147,33.43916626,125.2042292
2018-06-11 20:00:00-04:00,12.31456873,124.423016,10005.30433,216.2156373,2.902289223,33.1842064,200.2152031,11.40295129,2.734695149,10000.17152,33.44249369,125.1621007
2018-06-11 21:00:00-04:00,12.28756015,124.4171426,10003.63056,216.4167884,2.871803952,33.0985242,200.0267671,11.31993844,2.748475482,10004.90943,33.44582112,125.1199723
2018-06-11 22:00:00-04:00,12.26055157,124.4112691,10002.4125,216.2180035,2.841318682,33.01284199,199.8383311,11.23692559,2.762255814,10009.98846,33.44914855,125.0778439
